ticket_id,customer_id,ticket_month,reason,resolved_flag
TKT005325,CUST002564,2025-07-01,General inquiry,1
TKT005326,CUST002564,2025-08-01,App/website login issue,0
TKT005327,CUST002564,2025-08-01,General inquiry,1
TKT005328,CUST002564,2025-09-01,Billing dispute,1
TKT005329,CUST002564,2025-09-01,Card not working,1
TKT005330,CUST002564,2025-10-01,General inquiry,1
TKT005331,CUST002564,2025-10-01,Fee complaint,1
TKT005332,CUST002564,2025-12-01,Requesting credit limit increase,0
TKT005333,CUST002564,2025-12-01,Rewards points issue,0
TKT005334,CUST002574,2025-01-01,Requesting card cancellation,1
TKT005335,CUST002574,2025-01-01,App/website login issue,1
TKT005336,CUST002574,2025-01-01,General inquiry,1
TKT005337,CUST002574,2025-02-01,Requesting card cancellation,1
TKT005338,CUST002574,2025-02-01,Requesting card cancellation,1
TKT005339,CUST002574,2025-03-01,Card not working,1
TKT005340,CUST002574,2025-05-01,Card not working,1
TKT005341,CUST002574,2025-07-01,Fee complaint,1
TKT005342,CUST002574,2025-07-01,Requesting card cancellation,1
TKT005343,CUST002574,2025-09-01,Card not working,1
TKT005344,CUST002574,2025-09-01,App/website login issue,1
TKT005345,CUST002574,2025-10-01,App/website login issue,1
TKT005346,CUST002574,2025-12-01,General inquiry,1
TKT005347,CUST002579,2025-01-01,General inquiry,1
TKT005348,CUST002579,2025-02-01,Card not working,1
TKT005349,CUST002579,2025-02-01,App/website login issue,1
TKT005350,CUST002581,2025-01-01,Requesting card cancellation,1
TKT005351,CUST002581,2025-02-01,General inquiry,1
TKT005352,CUST002581,2025-04-01,Billing dispute,1
TKT005353,CUST002581,2025-05-01,Rewards points issue,1
TKT005354,CUST002581,2025-07-01,Late payment inquiry,1
TKT005355,CUST002581,2025-07-01,General inquiry,1
TKT005356,CUST002581,2025-09-01,General inquiry,1
TKT005357,CUST002581,2025-12-01,Late payment inquiry,1
TKT005358,CUST002581,2025-12-01,Late payment inquiry,1
TKT005359,CUST002583,2025-02-01,App/website login issue,1
TKT005360,CUST002583,2025-03-01,Rewards points issue,1
TKT005361,CUST002583,2025-04-01,Fee complaint,1
TKT005362,CUST002583,2025-04-01,App/website login issue,1
TKT005363,CUST002583,2025-04-01,Rewards points issue,1
TKT005364,CUST002584,2025-02-01,Fee complaint,0
TKT005365,CUST002584,2025-03-01,Billing dispute,1
TKT005366,CUST002584,2025-04-01,General inquiry,1
TKT005367,CUST002584,2025-04-01,App/website login issue,1
TKT005368,CUST002584,2025-04-01,General inquiry,1
TKT005369,CUST002584,2025-04-01,Fee complaint,1
TKT005370,CUST002585,2025-05-01,Card not working,1
TKT005371,CUST002585,2025-06-01,Requesting credit limit increase,0
TKT005372,CUST002585,2025-06-01,Fee complaint,1
TKT005373,CUST002585,2025-06-01,Fee complaint,1
TKT005374,CUST002588,2025-03-01,Requesting credit limit increase,1
TKT005375,CUST002588,2025-03-01,App/website login issue,1
TKT005376,CUST002588,2025-03-01,Late payment inquiry,1
TKT005377,CUST002588,2025-03-01,Rewards points issue,1
TKT005378,CUST002588,2025-04-01,Billing dispute,1
TKT005379,CUST002588,2025-08-01,Billing dispute,0
TKT005380,CUST002588,2025-10-01,App/website login issue,1
TKT005381,CUST002588,2025-11-01,Requesting credit limit increase,1
TKT005382,CUST002588,2025-12-01,App/website login issue,1
TKT005383,CUST002590,2025-02-01,Billing dispute,1
TKT005384,CUST002590,2025-04-01,General inquiry,1
TKT005385,CUST002590,2025-05-01,General inquiry,1
TKT005386,CUST002590,2025-05-01,Fee complaint,1
TKT005387,CUST002590,2025-06-01,Requesting card cancellation,1
TKT005388,CUST002590,2025-06-01,Requesting card cancellation,1
TKT005389,CUST002590,2025-06-01,General inquiry,0
TKT005390,CUST002590,2025-06-01,Fee complaint,1
TKT005391,CUST002590,2025-07-01,App/website login issue,1
TKT005392,CUST002590,2025-09-01,App/website login issue,1
TKT005393,CUST002590,2025-11-01,Card not working,0
TKT005394,CUST002594,2025-02-01,Requesting credit limit increase,0
TKT005395,CUST002594,2025-03-01,Fee complaint,1
TKT005396,CUST002597,2025-01-01,Rewards points issue,1
TKT005397,CUST002597,2025-01-01,Fee complaint,1
TKT005398,CUST002597,2025-02-01,App/website login issue,1
TKT005399,CUST002597,2025-02-01,Fee complaint,1
TKT005400,CUST002598,2025-06-01,Rewards points issue,0
TKT005401,CUST002598,2025-07-01,Billing dispute,1
TKT005402,CUST002598,2025-07-01,Fee complaint,1
TKT005403,CUST002598,2025-07-01,Fee complaint,1
TKT005404,CUST002598,2025-08-01,Fee complaint,1
TKT005405,CUST002604,2025-02-01,Billing dispute,1
TKT005406,CUST002604,2025-04-01,Fraud concern,1
TKT005407,CUST002604,2025-05-01,Requesting credit limit increase,1
TKT005408,CUST002604,2025-05-01,Billing dispute,1
TKT005409,CUST002604,2025-05-01,General inquiry,1
TKT005410,CUST002604,2025-06-01,Card not working,1
TKT005411,CUST002604,2025-06-01,Card not working,1
TKT005412,CUST002604,2025-07-01,Billing dispute,1
TKT005413,CUST002604,2025-08-01,Requesting card cancellation,1
TKT005414,CUST002604,2025-12-01,Billing dispute,1
TKT005415,CUST002608,2025-01-01,Card not working,1
TKT005416,CUST002608,2025-02-01,Billing dispute,1
TKT005417,CUST002608,2025-04-01,Billing dispute,1
TKT005418,CUST002608,2025-04-01,Requesting card cancellation,1
TKT005419,CUST002608,2025-06-01,Requesting card cancellation,1
TKT005420,CUST002608,2025-08-01,Card not working,1
TKT005421,CUST002608,2025-09-01,Requesting card cancellation,1
TKT005422,CUST002608,2025-10-01,Requesting credit limit increase,0
TKT005423,CUST002608,2025-12-01,General inquiry,1
TKT005424,CUST002609,2025-01-01,Late payment inquiry,1
TKT005425,CUST002609,2025-01-01,Rewards points issue,1
TKT005426,CUST002609,2025-02-01,Rewards points issue,1
TKT005427,CUST002609,2025-03-01,Billing dispute,1
TKT005428,CUST002609,2025-03-01,Fraud concern,1
TKT005429,CUST002610,2025-01-01,General inquiry,1
TKT005430,CUST002610,2025-02-01,General inquiry,1
TKT005431,CUST002621,2025-01-01,Late payment inquiry,1
TKT005432,CUST002621,2025-02-01,Rewards points issue,1
TKT005433,CUST002621,2025-03-01,Rewards points issue,0
TKT005434,CUST002621,2025-03-01,Requesting credit limit increase,1
TKT005435,CUST002626,2025-01-01,Fee complaint,1
TKT005436,CUST002626,2025-01-01,Late payment inquiry,1
TKT005437,CUST002626,2025-02-01,Billing dispute,1
TKT005438,CUST002626,2025-02-01,Late payment inquiry,1
TKT005439,CUST002626,2025-03-01,General inquiry,1
TKT005440,CUST002626,2025-05-01,Rewards points issue,1
TKT005441,CUST002626,2025-06-01,Late payment inquiry,1
TKT005442,CUST002626,2025-07-01,Fee complaint,1
TKT005443,CUST002626,2025-07-01,App/website login issue,0
TKT005444,CUST002626,2025-08-01,Requesting card cancellation,1
TKT005445,CUST002626,2025-08-01,Late payment inquiry,1
TKT005446,CUST002626,2025-08-01,Requesting card cancellation,1
TKT005447,CUST002626,2025-09-01,Rewards points issue,1
TKT005448,CUST002626,2025-09-01,Billing dispute,1
TKT005449,CUST002626,2025-10-01,App/website login issue,1
TKT005450,CUST002626,2025-12-01,Card not working,1
TKT005451,CUST002626,2025-12-01,Billing dispute,1
TKT005452,CUST002626,2025-12-01,Requesting card cancellation,1
TKT005453,CUST002631,2025-01-01,Fee complaint,1
TKT005454,CUST002631,2025-02-01,App/website login issue,1
TKT005455,CUST002631,2025-02-01,Late payment inquiry,1
TKT005456,CUST002631,2025-02-01,Fee complaint,1
TKT005457,CUST002631,2025-02-01,Card not working,1
TKT005458,CUST002631,2025-03-01,Fee complaint,1
TKT005459,CUST002631,2025-03-01,App/website login issue,1
TKT005460,CUST002631,2025-04-01,Card not working,1
TKT005461,CUST002631,2025-04-01,Rewards points issue,0
TKT005462,CUST002631,2025-05-01,Billing dispute,1
TKT005463,CUST002631,2025-05-01,Rewards points issue,0
TKT005464,CUST002631,2025-09-01,General inquiry,1
TKT005465,CUST002631,2025-09-01,Requesting credit limit increase,1
TKT005466,CUST002631,2025-10-01,App/website login issue,1
TKT005467,CUST002631,2025-10-01,Card not working,1
TKT005468,CUST002631,2025-12-01,Fee complaint,0
TKT005469,CUST002631,2025-12-01,Billing dispute,1
TKT005470,CUST002638,2025-07-01,Rewards points issue,0
TKT005471,CUST002638,2025-07-01,Card not working,1
TKT005472,CUST002638,2025-09-01,App/website login issue,1
TKT005473,CUST002639,2025-01-01,App/website login issue,0
TKT005474,CUST002639,2025-01-01,Late payment inquiry,1
TKT005475,CUST002639,2025-02-01,Requesting credit limit increase,1
TKT005476,CUST002639,2025-02-01,Late payment inquiry,1
TKT005477,CUST002639,2025-03-01,Billing dispute,1
TKT005478,CUST002641,2025-07-01,Billing dispute,1
TKT005479,CUST002641,2025-08-01,Fee complaint,1
TKT005480,CUST002641,2025-09-01,Billing dispute,1
TKT005481,CUST002645,2025-07-01,Fee complaint,1
TKT005482,CUST002645,2025-08-01,Card not working,1
TKT005483,CUST002648,2025-01-01,General inquiry,1
TKT005484,CUST002648,2025-02-01,Card not working,1
TKT005485,CUST002648,2025-02-01,App/website login issue,1
TKT005486,CUST002648,2025-02-01,Fee complaint,0
TKT005487,CUST002648,2025-03-01,General inquiry,1
TKT005488,CUST002648,2025-04-01,Late payment inquiry,1
TKT005489,CUST002648,2025-06-01,Late payment inquiry,1
TKT005490,CUST002648,2025-08-01,Card not working,0
TKT005491,CUST002648,2025-09-01,General inquiry,1
TKT005492,CUST002648,2025-10-01,Fee complaint,0
TKT005493,CUST002648,2025-12-01,General inquiry,1
TKT005494,CUST002648,2025-12-01,Card not working,1
TKT005495,CUST002648,2025-12-01,Billing dispute,0
TKT005496,CUST002649,2025-02-01,Fee complaint,0
TKT005497,CUST002649,2025-06-01,Late payment inquiry,1
TKT005498,CUST002649,2025-10-01,Rewards points issue,1
TKT005499,CUST002649,2025-10-01,Card not working,1
TKT005500,CUST002649,2025-11-01,General inquiry,1
TKT005501,CUST002659,2025-01-01,General inquiry,1
TKT005502,CUST002659,2025-01-01,Fraud concern,1
TKT005503,CUST002659,2025-02-01,Requesting card cancellation,1
TKT005504,CUST002659,2025-03-01,Requesting card cancellation,1
TKT005505,CUST002659,2025-03-01,Requesting credit limit increase,1
TKT005506,CUST002659,2025-03-01,Billing dispute,1
TKT005507,CUST002659,2025-04-01,Fee complaint,1
TKT005508,CUST002659,2025-05-01,Fee complaint,1
TKT005509,CUST002659,2025-05-01,Late payment inquiry,1
TKT005510,CUST002659,2025-08-01,Requesting card cancellation,1
TKT005511,CUST002659,2025-10-01,App/website login issue,1
TKT005512,CUST002659,2025-11-01,App/website login issue,0
TKT005513,CUST002659,2025-11-01,Rewards points issue,1
TKT005514,CUST002659,2025-12-01,Billing dispute,1
TKT005515,CUST002665,2025-04-01,General inquiry,1
TKT005516,CUST002665,2025-04-01,App/website login issue,1
TKT005517,CUST002673,2025-03-01,Billing dispute,1
TKT005518,CUST002673,2025-05-01,General inquiry,1
TKT005519,CUST002673,2025-05-01,Fee complaint,1
TKT005520,CUST002674,2025-01-01,Requesting card cancellation,0
TKT005521,CUST002674,2025-06-01,Card not working,1
TKT005522,CUST002674,2025-06-01,Card not working,1
TKT005523,CUST002674,2025-06-01,Fee complaint,0
TKT005524,CUST002674,2025-07-01,Fee complaint,0
TKT005525,CUST002674,2025-09-01,Fraud concern,1
TKT005526,CUST002674,2025-11-01,Fraud concern,1
TKT005527,CUST002674,2025-11-01,Billing dispute,1
TKT005528,CUST002674,2025-12-01,App/website login issue,0
TKT005529,CUST002681,2025-08-01,Fee complaint,1
TKT005530,CUST002681,2025-09-01,Billing dispute,0
TKT005531,CUST002681,2025-09-01,Fraud concern,1
TKT005532,CUST002682,2025-04-01,Billing dispute,1
TKT005533,CUST002682,2025-05-01,Fee complaint,1
TKT005534,CUST002685,2025-01-01,Card not working,1
TKT005535,CUST002685,2025-03-01,Card not working,1
TKT005536,CUST002685,2025-05-01,Late payment inquiry,1
TKT005537,CUST002685,2025-05-01,Fee complaint,1
TKT005538,CUST002685,2025-06-01,App/website login issue,1
TKT005539,CUST002685,2025-08-01,Fee complaint,1
TKT005540,CUST002685,2025-09-01,Card not working,0
TKT005541,CUST002685,2025-10-01,Late payment inquiry,1
TKT005542,CUST002685,2025-10-01,Late payment inquiry,1
TKT005543,CUST002685,2025-11-01,Fee complaint,1
TKT005544,CUST002685,2025-12-01,Fraud concern,1
TKT005545,CUST002685,2025-12-01,Billing dispute,1
TKT005546,CUST002685,2025-12-01,Rewards points issue,0
TKT005547,CUST002691,2025-04-01,Late payment inquiry,1
TKT005548,CUST002691,2025-04-01,General inquiry,1
TKT005549,CUST002691,2025-05-01,Billing dispute,0
TKT005550,CUST002691,2025-08-01,Rewards points issue,1
TKT005551,CUST002691,2025-09-01,General inquiry,1
TKT005552,CUST002691,2025-09-01,Billing dispute,1
TKT005553,CUST002691,2025-10-01,Late payment inquiry,1
TKT005554,CUST002691,2025-11-01,Late payment inquiry,1
TKT005555,CUST002691,2025-12-01,Requesting card cancellation,1
TKT005556,CUST002693,2025-01-01,Card not working,0
TKT005557,CUST002693,2025-01-01,Requesting card cancellation,1
TKT005558,CUST002693,2025-02-01,Late payment inquiry,1
TKT005559,CUST002693,2025-02-01,Card not working,1
TKT005560,CUST002693,2025-03-01,Card not working,1
TKT005561,CUST002693,2025-03-01,General inquiry,1
TKT005562,CUST002693,2025-04-01,Fraud concern,0
TKT005563,CUST002693,2025-05-01,Requesting card cancellation,1
TKT005564,CUST002693,2025-06-01,Late payment inquiry,0
TKT005565,CUST002693,2025-06-01,App/website login issue,1
TKT005566,CUST002693,2025-06-01,Fee complaint,1
TKT005567,CUST002693,2025-06-01,Card not working,1
TKT005568,CUST002693,2025-07-01,General inquiry,1
TKT005569,CUST002693,2025-08-01,Card not working,1
TKT005570,CUST002693,2025-09-01,General inquiry,1
TKT005571,CUST002693,2025-10-01,Billing dispute,1
TKT005572,CUST002693,2025-11-01,General inquiry,0
TKT005573,CUST002693,2025-11-01,Fee complaint,1
TKT005574,CUST002693,2025-12-01,Rewards points issue,1
TKT005575,CUST002695,2025-09-01,Late payment inquiry,1
TKT005576,CUST002695,2025-10-01,Fee complaint,1
TKT005577,CUST002695,2025-10-01,Fee complaint,1
TKT005578,CUST002696,2025-04-01,Fee complaint,1
TKT005579,CUST002696,2025-05-01,Fee complaint,0
TKT005580,CUST002696,2025-06-01,Fee complaint,0
TKT005581,CUST002699,2025-03-01,General inquiry,1
TKT005582,CUST002699,2025-03-01,Requesting credit limit increase,1
TKT005583,CUST002699,2025-03-01,General inquiry,1
TKT005584,CUST002699,2025-03-01,Requesting card cancellation,0
TKT005585,CUST002699,2025-05-01,Requesting credit limit increase,1
TKT005586,CUST002699,2025-05-01,Card not working,1
TKT005587,CUST002699,2025-05-01,Billing dispute,1
TKT005588,CUST002699,2025-05-01,General inquiry,1
TKT005589,CUST002703,2025-01-01,Fee complaint,1
TKT005590,CUST002703,2025-01-01,Fraud concern,1
TKT005591,CUST002703,2025-02-01,Rewards points issue,1
TKT005592,CUST002703,2025-03-01,App/website login issue,1
TKT005593,CUST002703,2025-03-01,Fee complaint,1
TKT005594,CUST002703,2025-05-01,App/website login issue,1
TKT005595,CUST002703,2025-05-01,Billing dispute,1
TKT005596,CUST002703,2025-07-01,App/website login issue,0
TKT005597,CUST002703,2025-08-01,Billing dispute,1
TKT005598,CUST002703,2025-09-01,Fee complaint,1
TKT005599,CUST002703,2025-09-01,Requesting card cancellation,1
TKT005600,CUST002703,2025-10-01,Requesting card cancellation,1
TKT005601,CUST002703,2025-12-01,Fraud concern,0
TKT005602,CUST002703,2025-12-01,Fee complaint,1
TKT005603,CUST002704,2025-01-01,Fee complaint,1
TKT005604,CUST002704,2025-05-01,Requesting card cancellation,1
TKT005605,CUST002704,2025-06-01,Requesting credit limit increase,1
TKT005606,CUST002704,2025-06-01,General inquiry,1
TKT005607,CUST002704,2025-08-01,General inquiry,1
TKT005608,CUST002704,2025-09-01,Card not working,1
TKT005609,CUST002704,2025-09-01,General inquiry,0
TKT005610,CUST002704,2025-10-01,Requesting card cancellation,0
TKT005611,CUST002704,2025-11-01,Card not working,1
TKT005612,CUST002706,2025-02-01,Billing dispute,1
TKT005613,CUST002706,2025-02-01,Requesting credit limit increase,0
TKT005614,CUST002706,2025-02-01,Rewards points issue,1
TKT005615,CUST002706,2025-03-01,Rewards points issue,1
TKT005616,CUST002706,2025-05-01,General inquiry,1
TKT005617,CUST002706,2025-06-01,Requesting card cancellation,1
TKT005618,CUST002713,2025-04-01,Fee complaint,1
TKT005619,CUST002713,2025-05-01,App/website login issue,0
TKT005620,CUST002713,2025-06-01,Late payment inquiry,1
TKT005621,CUST002715,2025-01-01,Card not working,1
TKT005622,CUST002715,2025-01-01,App/website login issue,1
TKT005623,CUST002715,2025-02-01,Late payment inquiry,1
TKT005624,CUST002715,2025-04-01,Billing dispute,1
TKT005625,CUST002715,2025-04-01,Late payment inquiry,1
TKT005626,CUST002715,2025-05-01,Requesting card cancellation,0
TKT005627,CUST002715,2025-05-01,Fee complaint,1
TKT005628,CUST002715,2025-05-01,Billing dispute,1
TKT005629,CUST002718,2025-01-01,Billing dispute,1
TKT005630,CUST002718,2025-05-01,Billing dispute,1
TKT005631,CUST002718,2025-05-01,Fee complaint,0
TKT005632,CUST002718,2025-07-01,Requesting card cancellation,1
TKT005633,CUST002718,2025-07-01,Fee complaint,1
TKT005634,CUST002718,2025-08-01,Requesting credit limit increase,1
TKT005635,CUST002718,2025-08-01,General inquiry,1
TKT005636,CUST002718,2025-09-01,App/website login issue,1
TKT005637,CUST002718,2025-09-01,General inquiry,1
TKT005638,CUST002721,2025-09-01,App/website login issue,1
TKT005639,CUST002721,2025-09-01,Requesting credit limit increase,1
TKT005640,CUST002723,2025-01-01,Requesting credit limit increase,0
TKT005641,CUST002723,2025-01-01,Rewards points issue,1
TKT005642,CUST002723,2025-02-01,App/website login issue,1
TKT005643,CUST002723,2025-03-01,Billing dispute,1
TKT005644,CUST002723,2025-03-01,Fee complaint,1
TKT005645,CUST002723,2025-03-01,Rewards points issue,1
TKT005646,CUST002723,2025-04-01,Card not working,1
TKT005647,CUST002723,2025-04-01,App/website login issue,1
TKT005648,CUST002723,2025-05-01,App/website login issue,1
TKT005649,CUST002723,2025-05-01,App/website login issue,1
TKT005650,CUST002723,2025-05-01,Late payment inquiry,1
TKT005651,CUST002723,2025-05-01,Requesting card cancellation,1
TKT005652,CUST002723,2025-06-01,General inquiry,0
TKT005653,CUST002723,2025-07-01,General inquiry,1
TKT005654,CUST002723,2025-07-01,App/website login issue,1
TKT005655,CUST002723,2025-10-01,Billing dispute,1
TKT005656,CUST002723,2025-12-01,Fee complaint,1
TKT005657,CUST002724,2025-01-01,General inquiry,1
TKT005658,CUST002724,2025-03-01,Billing dispute,0
TKT005659,CUST002724,2025-04-01,Fee complaint,1
TKT005660,CUST002724,2025-06-01,Fee complaint,1
TKT005661,CUST002724,2025-06-01,Requesting card cancellation,1
TKT005662,CUST002724,2025-07-01,Fee complaint,1
TKT005663,CUST002724,2025-08-01,Billing dispute,1
TKT005664,CUST002724,2025-08-01,Rewards points issue,1
TKT005665,CUST002724,2025-10-01,Rewards points issue,1
TKT005666,CUST002724,2025-11-01,App/website login issue,1
TKT005667,CUST002724,2025-11-01,General inquiry,1
TKT005668,CUST002727,2025-03-01,Fee complaint,0
TKT005669,CUST002727,2025-04-01,App/website login issue,1
TKT005670,CUST002727,2025-04-01,Billing dispute,1
TKT005671,CUST002727,2025-06-01,Billing dispute,1
TKT005672,CUST002727,2025-08-01,Card not working,0
TKT005673,CUST002727,2025-08-01,General inquiry,1
